Incident ID,Incident Date,State,City Or County,Address,# Victims Injured,# Victims Killed,# Subjects-Suspects Injured,# Subjects-Suspects Killed,# Subjects-Suspects Arrested,Operations
2052890,4-Jul-21,Nevada,Las Vegas,3333 Al Davis Way,2,0,0,0,1,N/A
2054477,4-Jul-21,New York,Corona (Queens),Jamaica Ave and 217th St,1,0,0,0,0,N/A
2052524,4-Jul-21,California,Thermal,Jackson St and Airport Blvd,4,0,0,0,0,N/A
2053168,4-Jul-21,New York,Syracuse,N/A,1,0,0,0,0,N/A
2052619,4-Jul-21,Michigan,Lansing,2200 Moores River Dr,1,0,0,0,0,N/A
2054251,4-Jul-21,Ohio,Cleveland,E 93rd St and Parmelee Ave,1,0,0,0,0,N/A
2052906,4-Jul-21,Michigan,Lansing,3600 block of Karen St,1,0,0,0,0,N/A
2052902,4-Jul-21,Pennsylvania,Philadelphia,1600 block of 54th St,2,0,0,0,0,N/A
2054449,4-Jul-21,New York,Bronx,Broadway and Van Cortlandt Park S,1,0,0,0,0,N/A
2055263,4-Jul-21,Illinois,Chicago,2000 block of E 72nd St,1,0,0,0,0,N/A
2054440,4-Jul-21,North Carolina,Raleigh,Scofield Dr,1,0,0,0,0,N/A
2052882,4-Jul-21,Pennsylvania,Philadelphia,3300 block of H St,2,0,0,0,0,N/A
2052808,4-Jul-21,Pennsylvania,Mount Pleasant,Mount Pleasant Rd,1,0,0,0,0,N/A
2054050,4-Jul-21,New York,Brooklyn,Cornelia St and Central Ave,0,1,0,0,1,N/A
2054233,4-Jul-21,Ohio,Cleveland,Kinsman Rd and E 139th St,4,0,0,0,0,N/A
2054406,4-Jul-21,California,Reedley,Columbia Ave,0,1,0,0,0,N/A
2058293,4-Jul-21,Virginia,Virginia Beach,1077 Virginia Beach Blvd,0,0,0,0,2,N/A
2052676,4-Jul-21,North Carolina,Salemburg,Laurel Lake Rd and Lakewood School Rd,0,0,0,1,0,N/A
2054224,4-Jul-21,Ohio,Cleveland,3348 Steel Yard Dr,1,0,0,0,0,N/A
2053550,4-Jul-21,Florida,Lakeland,1615 W Memorial Blvd,0,1,0,0,0,N/A
2053146,4-Jul-21,New York,Roosevelt,Hudson Ave,2,1,0,0,2,N/A
2052871,4-Jul-21,New Mexico,Albuquerque,I-25,0,0,1,0,0,N/A
2054132,4-Jul-21,Illinois,Peoria,600 block of Haungs Ave,3,1,0,0,1,N/A
2052743,4-Jul-21,Kansas,Wichita,2200 block of S Glendale,2,1,0,0,0,N/A
2054092,4-Jul-21,Georgia,Savannah,50 Block of E River St,1,0,0,0,1,N/A
2053659,4-Jul-21,Iowa,Waterloo,Ansborough Ave,1,0,0,0,0,N/A
2054341,4-Jul-21,North Carolina,Wilson,1700 Augusta Cir SE,0,1,0,0,0,N/A
2052464,4-Jul-21,Louisiana,New Orleans,3100 block of S Carrollton Ave,0,0,1,1,0,N/A
2056991,4-Jul-21,Tennessee,Memphis,Durham Ave,1,0,0,0,1,N/A
2053437,4-Jul-21,California,Riverside,CA-91,1,0,0,0,0,N/A
2052855,4-Jul-21,Illinois,Peoria,W Virden Ct and N Wacker Dr,1,0,0,0,0,N/A
2053122,4-Jul-21,Virginia,Richmond,300 block of Engleside Dr,0,1,0,0,0,N/A
2054107,4-Jul-21,Virginia,Fredericksburg,1704 Lafayette Blvd,1,0,0,0,1,N/A
2053007,4-Jul-21,Virginia,Hopewell,2700 Courthouse Rd,0,1,0,0,0,N/A
2054303,4-Jul-21,New York,New York (Manhattan),335 Edgecombe Ave,1,0,0,0,0,N/A
2054307,4-Jul-21,South Carolina,Belton,SC-413,1,0,0,0,0,N/A
2053715,4-Jul-21,Mississippi,Laurel,3536 N 7th St,0,1,0,1,0,N/A
2055167,4-Jul-21,Louisiana,Egan,I-30,0,0,0,0,2,N/A
2052630,4-Jul-21,Minnesota,Minneapolis,N 26th Ave and N Logan Ave,0,0,0,1,0,N/A
2057195,4-Jul-21,Wisconsin,Kenosha,4100 block of 28th Ave,1,0,0,0,0,N/A
2052846,4-Jul-21,Illinois,Chicago,7400 block of S Western Ave,2,0,0,0,0,N/A
2054287,4-Jul-21,South Carolina,Charleston,100 block of N Romney St,1,0,0,0,1,N/A
2052842,4-Jul-21,Colorado,Colorado Springs,Moreno Ave,1,0,0,0,0,N/A
2053102,4-Jul-21,Colorado,Denver,Crystal Way and Carson Blvd,1,0,0,0,0,N/A
2052837,4-Jul-21,Iowa,Sioux City,414 W 7th St,2,0,0,0,0,N/A
2053104,4-Jul-21,Colorado,Denver,3300 block of W Saratoga Ave,1,0,0,0,0,N/A
2054268,4-Jul-21,South Carolina,North Charleston,Stark Ln,1,0,0,0,0,N/A
2052799,4-Jul-21,Maryland,Baltimore,4700 block of Gwynn Oak Ave,0,1,0,0,0,N/A
2053113,4-Jul-21,Louisiana,New Orleans,12000 block of N I-10 Service Rd,1,0,0,0,0,N/A
2052949,4-Jul-21,Tennessee,Church Hill,211 Armstrong Dr,1,0,1,0,1,N/A
2053028,4-Jul-21,Missouri,Saint Louis,N/A,0,0,0,0,0,N/A
2052933,4-Jul-21,California,Bakersfield,Dorado Pass Ave and Plute Pass St,1,0,0,1,0,N/A
2054230,4-Jul-21,Ohio,Dayton,5500 block of W Riverview Ave,0,1,0,0,0,N/A
2052815,4-Jul-21,Illinois,Chicago,11700 S Normal Ave,1,0,0,0,0,N/A
2058184,4-Jul-21,New York,Nanuet,100 Rockland Plaza,0,0,0,0,1,N/A
2052819,4-Jul-21,Oklahoma,Oklahoma City (Moore),NW 12th St and N Santa Fe Ave,1,0,0,0,0,N/A
2055131,4-Jul-21,Wisconsin,Racine,1300 block of 11th St,1,0,0,0,0,N/A
2053508,4-Jul-21,Nevada,North Las Vegas,1200 block of W Helen Ave,7,2,0,0,0,N/A
2057088,4-Jul-21,Ohio,Mingo Junction,300 block of Western Ave,1,0,0,0,0,N/A
2055128,4-Jul-21,New York,Bronx,866 Hunts Point Ave,1,0,0,0,1,N/A
2054175,4-Jul-21,South Carolina,Beaufort,50 block of Bostick Cir,0,0,0,0,1,N/A
2053158,4-Jul-21,New York,Bronx,Lacombe Ave and Castle Hill Ave,0,1,0,0,1,N/A
2052641,4-Jul-21,Kentucky,Lexington,2501 Danielle Lane,0,2,0,0,0,N/A
2054149,4-Jul-21,Louisiana,Baton Rouge,5000 block of Dutton Ave,1,0,0,0,0,N/A
2054145,4-Jul-21,Georgia,Atlanta,1041 Martin St SE,1,0,0,0,0,N/A
2054140,4-Jul-21,Georgia,Atlanta,195 Fairburn Rd NW,1,0,0,0,0,N/A
2054138,4-Jul-21,Louisiana,Lafayette,3100 block of Johnston St,0,0,0,0,1,N/A
2054126,4-Jul-21,New York,Brooklyn,473 Jefferson Ave,1,0,0,0,0,N/A
2054123,4-Jul-21,Alabama,Birmingham,1700 block of 1st Ave S,1,0,0,0,0,N/A
2052789,4-Jul-21,Ohio,Columbus,2917 Azelda St,0,1,0,0,0,N/A
2053154,4-Jul-21,New York,Brooklyn,Nostrand Ave and Dekalb Ave,1,0,0,0,0,N/A
2052687,4-Jul-21,Louisiana,New Orleans,2000 block of St Roch Ave,1,0,0,0,0,N/A
2054085,4-Jul-21,Georgia,Savannah,Paulsen St and 33rd St,1,0,0,0,0,N/A
2053329,4-Jul-21,New Mexico,Santa Fe,Calle Pardo and Avenida Chaparral,0,0,1,0,1,N/A
2052661,4-Jul-21,Kentucky,Hopkinsville,2132 Hazel St,0,1,0,0,0,N/A
2061472,4-Jul-21,Oklahoma,Oklahoma City,7400 block of NW 5th Terr,0,1,0,0,1,N/A
2054061,4-Jul-21,Louisiana,Shreveport,4900 block of Merlin Cir,1,0,0,0,0,N/A
2053124,4-Jul-21,Louisiana,Shreveport,3800 block of Merwin St,1,0,0,0,0,N/A
2054811,4-Jul-21,Michigan,Detroit,19000 block of Van Dyke Ave,1,0,0,0,0,N/A
2052781,4-Jul-21,District of Columbia,Washington,5000 block of Benning Rd SE,0,0,0,0,0,N/A
2052769,4-Jul-21,Illinois,Chicago,1300 block of N Greenview Ave,1,0,0,0,0,N/A
2056009,4-Jul-21,Virginia,Norfolk,6206 N Military Hwy,1,0,0,0,1,N/A
2052985,4-Jul-21,Louisiana,Hammond,3123 E Thomas St,0,1,0,0,0,N/A
2055088,4-Jul-21,Missouri,Blue Springs,N/A,0,0,0,0,0,N/A
2053939,4-Jul-21,West Virginia,Huntington,100 block of Cedar St,1,0,0,0,0,N/A
2055078,4-Jul-21,Missouri,Ash Grove,8700 block of N Farm Rd 43,0,1,0,0,1,N/A
2052373,4-Jul-21,Texas,Houston,9800 block of Old Bammel N Houston Rd,0,1,0,0,1,N/A
2053894,4-Jul-21,Georgia,Statesboro,913 Miller St Ext,0,3,0,0,1,N/A
2053956,4-Jul-21,Michigan,Grand Rapids,Franklin St and Eastern Ave SE,1,0,0,0,0,N/A
2052760,4-Jul-21,Minnesota,Moorhead,2400 block of 4th Ave,0,0,0,0,0,N/A
2053038,4-Jul-21,Alabama,Fultondale,1000 block of Bayberry Ln,0,1,0,0,2,N/A
2053944,4-Jul-21,Michigan,Grand Rapids,Worden Street SE and Union Avenue SE,3,0,0,0,0,N/A
2053117,4-Jul-21,Virginia,Richmond,2800 block of Fairfield Ave,1,1,0,0,0,N/A
2052750,4-Jul-21,Indiana,Indianapolis,3919 Lafayette Rd,2,0,0,0,1,N/A
2053928,4-Jul-21,Washington,Gig Harbor,7600 block of Hidden Ln NW,0,0,0,1,0,N/A
2052659,4-Jul-21,New York,Buffalo,50 block of Beverly Rd,1,0,0,0,0,N/A
2053017,4-Jul-21,Missouri,Saint Louis,5400 block of Ruskin Ave,0,1,0,0,1,N/A
2052897,4-Jul-21,Pennsylvania,Philadelphia,S 60th St and Sansom St,1,2,0,0,2,N/A
2053563,4-Jul-21,Illinois,Rantoul,400 block of S Maplewood Dr,5,0,0,0,0,N/A
2052736,4-Jul-21,Massachusetts,Boston,Quincy St,1,0,0,0,0,N/A
2053354,4-Jul-21,Wisconsin,Milwaukee,3121 N 26th St,0,1,0,0,1,N/A
2053905,4-Jul-21,Michigan,Warren,I-696 and Bunert Rd,0,1,0,0,0,N/A
2052958,4-Jul-21,Tennessee,Memphis,2800 block of Frayser Blvd,0,1,0,0,0,N/A
2053892,4-Jul-21,Alabama,Birmingham,100 block of 18th St S,1,0,0,0,0,N/A
2052455,4-Jul-21,Minnesota,Olivia,821 E Lincoln Ave,0,0,0,1,0,N/A
2052689,4-Jul-21,Illinois,Danville,12 S College St,4,0,0,0,0,N/A
2053865,4-Jul-21,Alabama,Montgomery,Seaton Blvd and Vaughn Rd,0,1,0,0,1,N/A
2053874,4-Jul-21,Alabama,Pell City,Blue Cutt Rd and Blue Hole Rd,2,0,0,0,0,N/A
2053777,4-Jul-21,Missouri,Kansas City,E 69th St and Swope Pkwy,1,0,0,0,0,N/A
2055185,4-Jul-21,Minnesota,Saint Louis Park,3300 block of Aquila Ave S,1,0,0,0,0,N/A
2052694,4-Jul-21,North Carolina,Sanford,1389 Womack Lake Rd,0,1,0,0,1,N/A
2053682,4-Jul-21,Virginia,Suffolk,100 block of S 5th St,1,0,0,0,0,N/A
2053786,4-Jul-21,Missouri,Kansas City,E 43rd St and Indiana Ave,4,0,0,0,0,N/A
2052685,4-Jul-21,Louisiana,New Orleans,N/A,1,0,0,0,0,N/A
2052679,4-Jul-21,North Carolina,Greensboro,2300 block of Wilcox Dr,1,0,0,0,0,N/A
2051619,4-Jul-21,Minnesota,Minneapolis,4600 block of Colfax Ave N,1,0,0,0,0,N/A
2052699,4-Jul-21,Wisconsin,Madison,1710 Onsgard Rd,0,1,0,0,1,N/A
2053665,4-Jul-21,Minnesota,Minneapolis,W Lake St and Blaisdell Ave,1,0,0,0,0,N/A
2053670,4-Jul-21,Minnesota,Minneapolis,100 block of 8th Ave,2,0,0,0,0,N/A
2052441,4-Jul-21,Wisconsin,Milwaukee,9603 W Oklahoma Ave,1,0,0,0,0,N/A
2056978,4-Jul-21,Texas,Fort Worth,1200 block of Vincent St,1,0,0,0,0,N/A
2052655,4-Jul-21,New York,Buffalo,291 Ellicott St,3,0,0,0,1,N/A
2056706,4-Jul-21,Texas,Lubbock,500 block of E 79th St,1,0,0,0,0,N/A
2054972,4-Jul-21,Nebraska,Lincoln,800 block of N 29th St,0,0,0,0,0,N/A
2054967,4-Jul-21,Texas,Houston,6767 Bennington St,1,0,0,0,0,N/A
2052510,4-Jul-21,Texas,San Antonio,8800 Broadway St,1,1,0,0,0,N/A
2054960,4-Jul-21,Oklahoma,Oklahoma City,E Sheridan Ave and S Mickey Mantle Dr,0,0,0,0,0,N/A
2055055,4-Jul-21,Virginia,Richmond,2500 block of Rosetta St,0,1,0,0,1,N/A
2053937,4-Jul-21,Texas,Houston,50 Casa Grande Dr,1,0,0,0,0,N/A
2053376,4-Jul-21,Texas,Dallas,2900 block of Gould St,0,1,0,0,1,N/A
2052647,4-Jul-21,Kentucky,Louisville,900 block of Baxter Ave,0,1,0,0,0,N/A
2052885,4-Jul-21,Michigan,Pontiac,563 Valenica Dr,0,2,0,0,1,N/A
2053624,4-Jul-21,Louisiana,Lafayette,N/A,1,0,0,0,0,N/A
2052701,4-Jul-21,Texas,Waco,1000 block of E Waco Dr,1,1,0,0,0,N/A
2053200,4-Jul-21,South Dakota,Rapid City,1700 block of N Maple Ave,0,1,0,0,3,N/A
2053381,4-Jul-21,Texas,Fort Worth,3316 Galemeadow Dr,2,1,0,0,0,N/A
2052625,4-Jul-21,New York,Bronx,Freeman St and Chisholm St,1,0,0,0,0,N/A
2053679,4-Jul-21,Nevada,Reno,3000 block of S McCarran Blvd,0,0,0,1,0,N/A
