Incident ID,Incident Date,State,City Or County,Address,# Victims Injured,# Victims Killed,# Subjects-Suspects Injured,# Subjects-Suspects Killed,# Subjects-Suspects Arrested,Operations
2094393,18-Aug-21,North Carolina,Maxton,McGirt Gin Rd,0,1,0,0,0,N/A
2094391,18-Aug-21,Virginia,Petersburg,10 block of Lafayette St,1,0,0,0,0,N/A
2096324,18-Aug-21,New Jersey,Atlantic City,700 block of N Michigan Ave,2,0,0,0,1,N/A
2094374,18-Aug-21,California,Fresno,645 E Shaw Ave,0,0,1,0,0,N/A
2094107,18-Aug-21,Ohio,Columbus,860 Greenfield Dr,3,0,0,0,1,N/A
2094368,18-Aug-21,South Carolina,Summerville,9800 Block of Dorchester Rd,1,0,0,0,0,N/A
2095156,18-Aug-21,Tennessee,Memphis,742 S Pkwy E,1,0,0,0,0,N/A
2094341,18-Aug-21,Georgia,Marietta,Sandtown Rd SW and Powder Springs St,0,0,0,1,0,N/A
2095148,18-Aug-21,Texas,San Antonio,13800 block of Somerset Rd,2,0,0,0,0,N/A
2095452,18-Aug-21,New York,Brooklyn,242 Eldert St,1,0,0,0,0,N/A
2096035,18-Aug-21,Wisconsin,Milwaukee,3636 S 27th St,0,1,0,0,0,N/A
2095107,18-Aug-21,Maryland,Baltimore,2200 block of Christian St,1,0,0,0,0,N/A
2094478,18-Aug-21,West Virginia,Beckley,Rural Acres Dr,0,0,0,1,0,N/A
2095066,18-Aug-21,Mississippi,Coldwater,3184 MS-305,0,0,0,0,1,N/A
2094327,18-Aug-21,Georgia,Albany,2400 Block of Gillionville Rd,1,0,0,0,0,N/A
2094975,18-Aug-21,Missouri,Springfield,3200 S National Ave,1,0,0,0,1,N/A
2094794,18-Aug-21,Texas,Bryan,1629 Mockingbird Ln,0,2,0,0,1,N/A
2095034,18-Aug-21,Iowa,Davenport,N/A,0,1,0,0,0,N/A
2094262,18-Aug-21,Pennsylvania,Morrisville (Yardley),300 S Main St,1,0,0,0,1,N/A
2094457,18-Aug-21,North Carolina,Durham,Ridgeway Ave and Wabash St,3,1,0,0,0,N/A
2093978,18-Aug-21,Texas,Somerville,FM 60 and Co Rd 230,2,0,0,1,0,N/A
2094277,18-Aug-21,Tennessee,Nashville,500 block of Joseph Ave,2,0,0,0,0,N/A
2094403,18-Aug-21,California,San Francisco,I-280 and King St,1,0,0,0,0,N/A
2094071,18-Aug-21,Ohio,Youngstown,619 Samuel Ave,4,2,0,0,0,N/A
2094993,18-Aug-21,Texas,Hughes Springs,TX-49,0,0,0,0,1,N/A
2094228,18-Aug-21,District of Columbia,Washington,885 Barnaby St SE,1,0,0,0,0,N/A
2094209,18-Aug-21,Florida,Jacksonville,W 13th St and Moncrief Rd,0,1,0,0,0,N/A
2095529,18-Aug-21,Michigan,Lansing,800 block of W Edgewood Blvd,1,1,0,0,0,N/A
2094839,18-Aug-21,California,Oakland,2800 block of MacArthur Blvd,0,1,0,0,1,N/A
2094207,18-Aug-21,Wisconsin,Madison,7200 block of Tempe Dr,0,0,0,0,0,N/A
2095887,18-Aug-21,Arizona,Mesa,Red Mountain Loop 202 and University Dr,0,1,0,0,1,N/A
2094201,18-Aug-21,New York,Lindenhurst (North Lindenhurst),6th St,1,0,0,0,0,N/A
2094484,18-Aug-21,Missouri,Saint Louis,3230 Gravois Ave,1,0,0,1,0,N/A
2093805,18-Aug-21,Missouri,Saint Louis,1122 Washington Ave,2,0,0,0,0,N/A
2095177,18-Aug-21,Nebraska,Kearney,2900 Grand Ave,1,0,0,0,1,N/A
2094170,18-Aug-21,Florida,Fort Lauderdale,1400 block of E Sunrise Blvd,1,0,0,0,0,N/A
2095615,18-Aug-21,South Carolina,Aiken,1200 block of Aldrich St,0,1,0,0,2,N/A
2094159,18-Aug-21,New York,Albany,Second St and Quail St,0,1,0,0,0,N/A
2094418,18-Aug-21,Minnesota,Saint Paul (Mounds View),2500 block of County Rd I,0,1,0,0,0,N/A
2094498,18-Aug-21,Missouri,Saint Louis,9100 block of Jordan St,1,0,1,0,0,N/A
2094095,18-Aug-21,Indiana,Indianapolis,1000 block of W 35th St,0,1,0,0,0,N/A
2094886,18-Aug-21,Texas,Mansfield,1120 W Debbie Ln,0,0,0,0,0,N/A
2094881,18-Aug-21,Texas,Roanoke (Trophy Club),Crestwood Dr,0,0,0,0,1,N/A
2114097,18-Aug-21,Pennsylvania,Philadelphia,7400 block of Andrews Ave,1,0,0,0,0,N/A
2095477,18-Aug-21,Louisiana,Baton Rouge,Kaufman St and Airline Hwy,0,1,0,0,0,N/A
2094408,18-Aug-21,Colorado,Thornton,13555 Washington St,0,0,0,1,0,N/A
2095738,18-Aug-21,Utah,Moab,La Sal Loop Rd,0,2,0,0,0,N/A
2094337,18-Aug-21,Kentucky,Louisville,400 block of E Burnett Ave,0,1,0,0,0,N/A
2094805,18-Aug-21,Texas,Brownsboro,14504 VZ Co Rd 4811,0,1,0,0,1,N/A
2094024,18-Aug-21,Louisiana,Alexandria,2800 block of 3rd St,1,0,0,0,0,N/A
2114099,18-Aug-21,Pennsylvania,Philadelphia,900 block of W Boston St,1,0,0,0,0,N/A
2095798,18-Aug-21,Wisconsin,Milwaukee,2800 block of N 49th St,1,0,0,0,0,N/A
2114095,18-Aug-21,Pennsylvania,Philadelphia,3800 block of Reno St,1,0,0,0,0,N/A
2114091,18-Aug-21,Pennsylvania,Philadelphia,1700 block of Medary Ave,1,0,0,0,0,N/A
2114089,18-Aug-21,Pennsylvania,Philadelphia,1400 block of W Allegheny Ave,1,0,0,0,0,N/A
2094323,18-Aug-21,Georgia,Valdosta,600 block of E Brookwood Dr,0,0,0,1,0,N/A
2094298,18-Aug-21,Florida,Ocala,3500 block of W Silver Springs Blvd,0,1,1,0,1,N/A
2094004,18-Aug-21,Texas,Austin,9300 block of N I 35 Frontage Rd,2,0,0,0,0,N/A
2094001,18-Aug-21,Michigan,Kalamazoo,700 block of Riverview Dr,2,0,0,0,0,N/A
2095776,18-Aug-21,New Hampshire,Lebanon,15 Mechanic St,0,0,0,0,1,N/A
2094842,18-Aug-21,Indiana,Fort Wayne,4000 block of Hoagland Ave,2,0,0,0,0,N/A
2094894,18-Aug-21,Texas,Dallas,4115 Druid Hills Dr,0,1,0,0,0,N/A
2094035,18-Aug-21,California,Los Angeles,W Jefferson Blvd and Culver Blvd,4,0,0,0,1,N/A
2094357,18-Aug-21,California,Highland,73798 Rosemary Dr,2,0,0,1,0,N/A
2095079,18-Aug-21,Arizona,Village Of Oak Creek,Jacks Canyon Rd,0,0,0,0,1,N/A
2121420,18-Aug-21,Florida,Miami,N/A,1,0,0,0,1,N/A
2093887,18-Aug-21,Wisconsin,Milwaukee,4900 block of N 58th St,1,0,0,0,1,N/A
2094824,18-Aug-21,California,Bellflower,17300 block of Ardmore Ave,0,2,0,0,0,N/A
2094822,18-Aug-21,Connecticut,Bridgeport,Steuben St,1,0,0,0,0,N/A
2094820,18-Aug-21,Massachusetts,Boston,1222 Blue Hill Ave,0,0,0,0,0,N/A
2093991,18-Aug-21,Texas,Pflugerville,1000 block of Lanark Loop,0,0,0,1,0,N/A
2094792,18-Aug-21,New Mexico,Los Lunas,Los Lentes Rd NE and Coronado St,0,0,0,0,0,N/A
2094787,18-Aug-21,Texas,Houston,7700 block of Northline Rd,1,0,0,0,0,N/A
2096266,18-Aug-21,Arkansas,Jonesboro,1800 block of Greensboro Rd,1,0,1,0,1,N/A
2094526,18-Aug-21,Illinois,Chicago,1000 block of N Pulaski Rd,1,0,0,0,0,N/A
2094769,18-Aug-21,Oregon,Portland,12500 block of NE Shaver St,1,0,0,0,0,N/A
2094776,18-Aug-21,Washington,Lynnwood,148th St SW and WA-99,0,0,0,0,1,N/A
2096341,18-Aug-21,Mississippi,Greenville,2932 US-82,0,1,0,0,0,N/A
2095617,18-Aug-21,South Carolina,Columbia,7900 block of Garners Ferry Rd,1,0,0,0,0,N/A
2094552,18-Aug-21,Illinois,Chicago,2621 W 15th Pl,1,0,0,0,0,N/A
2094271,18-Aug-21,Pennsylvania,Levittown,2000 block of Veterans Hwy,1,0,0,1,0,N/A
2096304,18-Aug-21,Pennsylvania,Reading,45 S Front St,1,0,0,0,1,N/A
2094576,18-Aug-21,Illinois,Chicago,1000 block of N Honore St,1,0,0,0,0,N/A
2094742,18-Aug-21,Illinois,Chicago,7600 block of S Ingleside Ave,3,0,0,0,0,N/A
2095604,18-Aug-21,North Carolina,Connelly Springs,Coldwater St,0,1,0,0,1,N/A
2095515,18-Aug-21,Pennsylvania,Chester,400 block of Frank Young Ave,1,0,0,0,0,N/A
2096253,18-Aug-21,New Jersey,Newark,93 Ridgewood Ave,0,0,0,0,0,N/A
2094623,18-Aug-21,New Jersey,Morristown,28 Clyde Potts Dr,0,1,0,0,2,N/A
2095575,18-Aug-21,New Jersey,Newark,Badger Ave,1,0,0,0,0,N/A
2097005,18-Aug-21,Washington,Longview,2100 block of 38th Ave,0,0,0,1,0,N/A
2095557,18-Aug-21,Pennsylvania,Philadelphia,6731 Musgrave St,0,1,0,0,0,N/A
2094487,18-Aug-21,Pennsylvania,York,601 E Market St,1,0,0,0,1,N/A
2095513,18-Aug-21,Arkansas,Jonesboro,Hoover Ave and N Fisher St,1,0,0,0,0,N/A
2094461,18-Aug-21,North Carolina,Durham,1000 block of Linwood Ave,2,0,0,0,0,N/A
2094660,18-Aug-21,Virginia,Norfolk,1100 block of Midland St,2,0,0,0,0,N/A
2094655,18-Aug-21,New Jersey,Newark,35 Kent St,0,0,0,0,0,N/A
2094654,18-Aug-21,New Jersey,Newark,493 Avon Ave,0,0,0,0,0,N/A
2094653,18-Aug-21,New Jersey,Newark,100 block of Riverside Ct,0,0,0,0,0,N/A
2094648,18-Aug-21,Virginia,Portsmouth,3700 block of Towne Point Rd,1,0,0,0,0,N/A
2094625,18-Aug-21,New Jersey,Newark,300 block of Broadway,1,0,0,0,0,N/A
2095470,18-Aug-21,Ohio,Warren,1514 Parkman Rd NW,0,0,0,0,0,N/A
2094603,18-Aug-21,Illinois,Chicago,5900 block of S Campbell Ave,3,0,0,0,0,N/A
2094982,18-Aug-21,Missouri,Marshfield,14740 State Hwy 38,0,0,0,0,1,N/A
2094598,18-Aug-21,Illinois,Chicago,2000 block of S California Ave,1,0,0,0,0,N/A
2095454,18-Aug-21,Ohio,Youngstown,Pasadena Ave and Rush Blvd,2,0,0,0,0,N/A
2094019,18-Aug-21,Louisiana,New Orleans,Chef Menteur Hwy and Werner Dr,1,0,0,0,1,N/A
2094855,18-Aug-21,New York,Brooklyn,1475 Sterling Pl,0,1,0,0,0,N/A
2094581,18-Aug-21,Illinois,Chicago,5700 block of S Wolcott Ave,2,0,0,0,0,N/A
2094439,18-Aug-21,Kentucky,Bowling Green,249 Greenwood Ln,1,0,0,0,1,N/A
2094066,18-Aug-21,Kentucky,Louisville,521 N 22nd St,0,1,0,0,1,N/A
2094572,18-Aug-21,Louisiana,New Orleans,2700 block of Canal St,1,0,0,0,0,N/A
2095347,18-Aug-21,Kentucky,Corbin,W Cumberland Gap Pkwy,0,0,0,0,2,N/A
2094564,18-Aug-21,Illinois,Chicago,1200 block of W 57th St,1,0,0,0,0,N/A
2094415,18-Aug-21,Pennsylvania,West Mifflin,100 block of A Dr,2,0,0,0,0,N/A
2094542,18-Aug-21,Illinois,Chicago,6400 block of S Stewart Ave,1,0,0,0,0,N/A
2094516,17-Aug-21,Illinois,Chicago,1200 block of N Kildare Ave,1,0,0,0,0,N/A
2093845,17-Aug-21,Maryland,Baltimore,200 block of Denison St,1,0,0,0,0,N/A
2093434,17-Aug-21,North Carolina,Wilmington,814 St Andrews Dr,1,0,0,0,1,N/A
2093516,17-Aug-21,Alabama,Bessemer,2805 Dartmouth Ave,2,1,0,0,2,N/A
2093557,17-Aug-21,Virginia,Norfolk,E 27th St and Ruffin Way,1,0,0,0,0,N/A
2093615,17-Aug-21,California,San Francisco,800 block of Larkin St,0,1,0,0,1,N/A
2093235,17-Aug-21,Texas,San Antonio,I-410 and Rigsby Ave,1,0,0,0,0,N/A
2094442,17-Aug-21,Kentucky,Shelbyville,Park St,0,1,0,0,0,N/A
2098380,17-Aug-21,North Carolina,Spring Lake,1400 block of Verlie Ave,0,1,0,0,1,N/A
2094165,17-Aug-21,Nevada,Las Vegas,1293 N Sandhill Rd,0,1,0,0,4,N/A
2093438,17-Aug-21,Tennessee,Memphis,3700 block of Carnes Ave,0,1,0,1,0,N/A
2095165,17-Aug-21,Georgia,Lagrange,Vernon Ferry Rd,1,0,0,0,1,N/A
2093488,17-Aug-21,Illinois,Chicago,W 25th St and S Harding Ave,1,1,0,0,0,N/A
2093481,17-Aug-21,Illinois,Chicago,310 E 131st Pl,0,1,0,0,0,N/A
2093145,17-Aug-21,Illinois,Chicago,3146 S King Dr,1,0,0,0,0,N/A
2093471,17-Aug-21,California,Moreno Valley,23300 Cottonwood Ave,0,0,0,0,1,N/A
2093166,17-Aug-21,Illinois,Chicago,4655 W Erie St,1,0,0,0,0,N/A
2093449,17-Aug-21,Illinois,Aurora,200 block of Hill Ave,0,0,0,0,0,N/A
2093436,17-Aug-21,New York,Bronx,3406 Bruner Ave,1,0,0,0,0,N/A
2093441,17-Aug-21,New York,Bronx,1318 Randall Ave,0,1,1,0,1,N/A
2094399,17-Aug-21,Virginia,Norfolk,2300 block of McKann Ave,1,0,0,0,0,N/A
2095123,17-Aug-21,Florida,Ocala,SW 38th Ct and SW State Rd 200,0,0,0,0,1,N/A
2327795,17-Aug-21,Colorado,Fowler,Garnett Rd and 62nd Ln,0,1,0,0,1,N/A
2093642,17-Aug-21,Alabama,Birmingham,2500 block of 7th Ave N,0,0,0,1,0,N/A
2093425,17-Aug-21,Illinois,Riverdale,700 block of E 132nd St,0,1,0,0,0,N/A
2096025,17-Aug-21,Wisconsin,Milwaukee (Fox Point),180 E Cherokee Cir,0,1,0,0,0,N/A
2093161,17-Aug-21,Illinois,Chicago,4844 W Fulton St,0,1,0,0,0,N/A
2095097,17-Aug-21,Illinois,Joliet,18100 block of S Briggs St,0,0,0,0,1,N/A
2095012,17-Aug-21,Arizona,Tempe,1090 W 5th St,0,1,0,0,1,N/A
2093581,17-Aug-21,New York,Brooklyn,422 Mother Gaston Blvd,5,0,0,0,0,N/A
2094343,17-Aug-21,Georgia,Atlanta,151 Cleveland Ave SW,2,0,0,0,0,N/A
2093843,17-Aug-21,Maryland,Baltimore,500 block of N Calhoun St,1,0,0,0,1,N/A
2093443,17-Aug-21,Virginia,Lynchburg,500 block of Chambers St,0,0,0,0,1,N/A
2093027,17-Aug-21,Texas,Houston,11000 block of Holly Hill Ln,0,1,0,0,1,N/A
2094333,17-Aug-21,Georgia,Dawson,2nd Ave SE and Walnut St SE,0,1,0,0,0,N/A
2093348,17-Aug-21,District of Columbia,Washington,1300 block of N Capitol St NW,1,0,0,0,0,N/A
2093346,17-Aug-21,District of Columbia,Washington,4400 block of S Capitol St SW,1,0,0,0,0,N/A
2094325,17-Aug-21,Georgia,Moultrie,812 11th Ave NW,0,1,0,0,0,N/A
2095057,17-Aug-21,Illinois,Peoria,2300 block of W Starr St,2,0,0,0,0,N/A
2094313,17-Aug-21,Florida,Tallahassee,854 Blountstown Hwy,0,0,0,0,1,N/A
2093839,17-Aug-21,Maryland,Baltimore,2000 block of W Pratt St,2,1,0,0,0,N/A
2094309,17-Aug-21,Utah,West Jordan,5000 W 6600 S,0,0,0,0,0,N/A
2096152,17-Aug-21,Maryland,Baltimore,1400 block of Aisquith St,0,1,0,0,0,N/A
2093326,17-Aug-21,Maryland,Baltimore,1400 block of East Baltimore St,0,1,0,0,0,N/A
2094307,17-Aug-21,Michigan,Grand Rapids,Pastiche Dr SE and Eastern Ave SE,1,0,0,0,0,N/A
2093233,17-Aug-21,Utah,Salt Lake City,885 W South Temple,0,1,0,0,1,N/A
2094303,17-Aug-21,Michigan,Grand Rapids,44th Street and Eastern Ave,1,0,0,0,0,N/A
2093298,17-Aug-21,Maryland,Gaithersburg,501 S Frederick Ave,0,0,0,0,1,N/A
2094292,17-Aug-21,Maryland,Annapolis,1900 block of West St,0,0,0,0,0,N/A
2158932,17-Aug-21,Texas,Belton,N/A,1,0,0,0,1,N/A
2094949,17-Aug-21,Missouri,Saint Louis,5600 block of Eagle Valley Dr,1,0,0,0,1,N/A
2094269,17-Aug-21,Iowa,Cedar Rapids,600 block of 16th Ave,0,0,0,0,1,N/A
2095009,17-Aug-21,California,Fresno,Cedar Ave,1,0,0,0,0,N/A
2093647,17-Aug-21,Indiana,Lafayette,1400 block of Greenbush St,1,0,0,0,0,N/A
2095007,17-Aug-21,Texas,San Antonio,9606 Bandera Rd,1,0,0,0,0,N/A
2093749,17-Aug-21,South Dakota,Sioux Falls,200 block of N French Ave,0,1,0,0,1,N/A
2093539,17-Aug-21,Pennsylvania,Philadelphia,1965 W Ontario St,0,0,0,0,0,N/A
2094995,17-Aug-21,Texas,Lubbock,1900 block of E Colgate St,1,0,0,0,0,N/A
2094220,17-Aug-21,District of Columbia,Washington,1300 block of Longfellow St NW,1,0,0,0,0,N/A
2093672,17-Aug-21,Kentucky,Blaine,KY-201 and Ross Branch Rd,1,0,1,0,0,N/A
2094977,17-Aug-21,Mississippi,Mendenhall,Green Ave,0,0,1,0,0,N/A
2093995,17-Aug-21,Texas,Bryan,2000 Kazmeier Plaza,1,0,0,0,1,N/A
2093679,17-Aug-21,Michigan,Flint,6101 Eagleridge Ln,0,1,0,0,2,N/A
2093228,17-Aug-21,Illinois,Chicago,1927 S Morgan St,1,0,0,0,0,N/A
2093670,17-Aug-21,Pennsylvania,Pittsburgh,1300 block of Malden St,0,1,0,0,0,N/A
2094195,17-Aug-21,New York,Port Jefferson Station,Pine St,1,0,0,0,0,N/A
2093574,17-Aug-21,Ohio,Brice,Brice Rd and Chatterton Rd,1,0,0,0,0,N/A
2093524,17-Aug-21,Washington,Seattle,1900 block of 32nd Ave W,1,0,0,1,0,N/A
2093175,17-Aug-21,Oregon,Portland,N Portland Rd and N Marine Dr,1,0,0,0,0,N/A
2093173,17-Aug-21,Georgia,Savannah,2100 block of Gable St,1,0,0,0,0,N/A
2093164,17-Aug-21,Arizona,Flagstaff,Lake Mary Rd,0,0,0,0,1,N/A
2094918,17-Aug-21,Texas,Houston,3100 block of Anita St,1,0,0,0,0,N/A
2093854,17-Aug-21,Texas,Houston,12303 Gulf Fwy,1,0,0,0,0,N/A
2094773,17-Aug-21,Washington,Tacoma,7400 block of 20th Ave E,0,1,0,0,1,N/A
2093577,17-Aug-21,Ohio,Columbus,834 Greenfield Dr,0,1,0,0,0,N/A
2094119,17-Aug-21,New York,Selkirk,Barent Winne Rd,1,1,0,0,0,N/A
2093474,17-Aug-21,Georgia,Atlanta (Sandy Springs),2090 Dunwoody Club Dr,1,1,0,0,1,N/A
2094335,17-Aug-21,Georgia,Albany,200 block of Slater King Dr,1,0,0,0,0,N/A
2094033,17-Aug-21,Connecticut,New Haven,100 block of Orchard Pl,1,0,0,0,0,N/A
2093078,17-Aug-21,Louisiana,Lake Charles,1900 block of Winterhalter St,0,1,0,0,1,N/A
2114107,17-Aug-21,Pennsylvania,Philadelphia,7200 block of Torresdale Ave,1,0,0,0,0,N/A
2114105,17-Aug-21,Pennsylvania,Philadelphia,2200 block of Sedgley Ave,1,0,0,0,0,N/A
2114101,17-Aug-21,Pennsylvania,Philadelphia,200 block of S 60th St,1,0,0,0,0,N/A
2094014,17-Aug-21,Louisiana,New Orleans,700 block of Parkway Ave,0,1,0,0,1,N/A
2160661,17-Aug-21,Louisiana,Shreveport,4200 block of Baxter St,0,1,0,0,1,N/A
2093483,17-Aug-21,Texas,San Antonio,5900 block of Tranquil Dawn,2,0,0,0,0,N/A
2093997,17-Aug-21,Nevada,Reno,1200 block of Ambassador Dr,0,2,0,0,0,N/A
2093035,17-Aug-21,Texas,Houston,18000 block of Appletree Hill Ln,0,1,0,0,0,N/A
2093509,17-Aug-21,Arizona,Tucson,E Speedway Blvd and N Country Club Rd,1,0,0,0,0,N/A
2094716,17-Aug-21,Illinois,Chicago,I-94 and W Marquette Rd,1,1,0,0,0,N/A
2093526,17-Aug-21,California,Antelope,Watt Ave and Elverta Rd,1,0,0,0,0,N/A
2093305,17-Aug-21,Indiana,Indianapolis,3800 block of W Michigan St,0,1,0,0,0,N/A
2093202,17-Aug-21,Texas,Tyler,2000 block of S Palmer Ave,0,1,0,0,1,N/A
2093464,17-Aug-21,California,San Bernardino,Bobbett Dr and E Olive St,1,0,0,0,0,N/A
2093008,17-Aug-21,Florida,Fort Lauderdale,1150 G Harold Martin Dr,0,0,1,0,0,N/A
2093006,17-Aug-21,Texas,Houston,3100 Christie St,1,0,0,0,0,N/A
2093915,17-Aug-21,Wisconsin,Milwaukee,N 63rd St and W Bobolink Ave,1,0,0,0,0,N/A
2093911,17-Aug-21,Wisconsin,Milwaukee,N 35th St and W St Paul Ave,1,0,0,0,0,N/A
2094833,17-Aug-21,California,Bakersfield,N/A,0,0,0,0,0,N/A
2113186,17-Aug-21,Alabama,Birmingham,1313 3rd Ave N,0,1,0,0,2,N/A
2093506,17-Aug-21,Arizona,Tucson,E Grant Rd and N Dodge Blvd,2,0,0,0,1,N/A
2094800,17-Aug-21,Texas,Dallas,9019 Vantage Point Dr,0,1,0,0,0,N/A
2093849,17-Aug-21,District of Columbia,Washington,14th St NW and Montague St NW,1,0,0,0,0,N/A
2093445,17-Aug-21,Illinois,Forest Park,S Harlem Ave and Garfield St,0,1,0,0,0,N/A
2093837,17-Aug-21,Colorado,Denver,4300 block of Ceylon Ct,1,0,0,0,0,N/A
2093834,17-Aug-21,Colorado,Denver,1500 block of N Lafayette St,1,0,0,0,0,N/A
2093831,17-Aug-21,Colorado,Colorado Springs,4290 Deerfield Hills Rd,0,0,0,0,0,N/A
2093829,17-Aug-21,Colorado,Wheat Ridge,10101 W I-70 Frontage Rd N,0,0,0,1,0,N/A
2093154,17-Aug-21,Oregon,Portland,North Victory Blvd and I-5,0,1,0,0,0,N/A
2093816,17-Aug-21,Missouri,Saint Louis,3100 block of N Grand Blvd,0,0,0,0,0,N/A
2093789,17-Aug-21,Missouri,Saint Louis (Berkeley),8000 block of Busiek Ave,1,0,0,0,0,N/A
2096308,17-Aug-21,Pennsylvania,Langhorne,100 Harper's Crossing,0,0,0,0,1,N/A
2094739,17-Aug-21,Illinois,Chicago,3300 block of W Washington Blvd,1,0,0,0,0,N/A
2094137,17-Aug-21,Ohio,Columbus,3255 E 7th Ave,1,0,0,0,0,N/A
2300076,17-Aug-21,Oklahoma,Locust Grove,N/A,0,1,0,0,1,N/A
2092982,17-Aug-21,New Jersey,Newark,534 S 12th St,1,0,0,0,0,N/A
2093532,17-Aug-21,Louisiana,Shreveport,1600 block of Malcolm St,1,0,0,0,0,N/A
2095474,17-Aug-21,Ohio,Youngstown,200 block of DuPont Ave,1,0,0,0,1,N/A
2093728,17-Aug-21,Minnesota,Minneapolis,N Logan Ave and N 30th Ave,1,0,0,0,0,N/A
2093716,17-Aug-21,Minnesota,Minneapolis,N Colfax Ave and 36th Ave N,1,0,0,0,0,N/A
2093722,17-Aug-21,Pennsylvania,Erie,1400 Lynn St,0,0,0,0,0,N/A
2094647,17-Aug-21,New Jersey,Newark,Stuyvesant Ave and S Orange Ave,0,0,0,0,0,N/A
2093702,17-Aug-21,Michigan,Detroit,1800 block of Annabelle St,1,0,0,0,0,N/A
2094642,17-Aug-21,New Jersey,Paterson,Jefferson St and N Main St,2,0,0,0,0,N/A
2093723,17-Aug-21,Minnesota,Minneapolis (Brooklyn Park),5700 Brookdale Dr N,0,1,0,0,0,N/A
2094511,17-Aug-21,Oklahoma,Oklahoma City,6600 S Western Ave,0,1,0,0,1,N/A
2095479,17-Aug-21,Ohio,Youngstown,Market St and W Chalmers Ave,1,0,0,0,0,N/A
2106577,17-Aug-21,Oklahoma,Lawton,2506 NW Cache Rd,1,0,0,0,0,N/A
2094614,17-Aug-21,Illinois,Chicago,6000 block of S Vernon Ave,1,0,0,0,0,N/A
2095410,17-Aug-21,Colorado,Denver,1500 block of N Lafayette St,1,0,0,0,5,N/A
2093668,17-Aug-21,Louisiana,Shreveport,800 block of Navaho Trail,0,1,0,0,0,N/A
2093086,17-Aug-21,Louisiana,New Orleans,3300 block of Clouet St,1,1,0,0,1,N/A
2094242,17-Aug-21,Florida,Opa Locka,Burlington St and 22nd Ct,2,0,0,0,0,N/A
2093832,17-Aug-21,Colorado,Denver,1555 Stuart St,0,1,0,0,5,N/A
2093447,17-Aug-21,Virginia,Hampton,700 block of Childs Ave,1,0,0,0,0,N/A
2094570,17-Aug-21,Pennsylvania,Port Carbon,3rd St,0,1,0,0,0,N/A
2093190,17-Aug-21,Oregon,Portland,N/A,1,0,0,0,0,N/A
2093453,17-Aug-21,Virginia,Virginia Beach,500 block of Elm Grove Ct,0,1,0,0,0,N/A
2094550,17-Aug-21,Florida,North Miami Beach,NE 14th Ave and NE 171st St,1,0,0,0,0,N/A
