Incident ID,Incident Date,State,City Or County,Address,# Victims Injured,# Victims Killed,# Subjects-Suspects Injured,# Subjects-Suspects Killed,# Subjects-Suspects Arrested,Operations
2014171,23-May-21,New York,New York (Manhattan),W 143rd St and Malcolm X Blvd,1,0,0,0,0,N/A
2014037,23-May-21,New York,Corona (Queens),84-11 90th St,1,0,0,0,0,N/A
2013411,23-May-21,New York,New York (Manhattan),W 120th St and Frederick Douglass Blvd,1,0,0,0,0,N/A
2014147,23-May-21,Tennessee,Memphis,Chelsea Ave and N McNeil St,0,0,0,0,1,N/A
2015165,23-May-21,Texas,San Antonio,1500 block of Escalon Ave,1,0,0,0,0,N/A
2013153,23-May-21,Texas,Houston,11980 Overbrook Ln,0,0,0,0,1,N/A
2013395,23-May-21,New York,Poughkeepsie,103 Garden St,1,0,0,0,0,N/A
2013149,23-May-21,Illinois,Rockford,1600 block of 25th St,0,0,0,0,0,N/A
2013126,23-May-21,Illinois,Red Bud,IL-3 and Clarence Dr,1,0,0,1,0,N/A
2012920,23-May-21,Michigan,Saginaw,Pleasant St and Durand St,0,0,0,1,0,N/A
2014514,23-May-21,Texas,Austin,9705 Reservoir Ct,0,1,0,0,0,N/A
2015630,23-May-21,Ohio,Cincinnati,1000 block of Grand Ave,0,1,0,0,0,N/A
2014500,23-May-21,Iowa,Davenport,2818 Brady St,0,0,0,0,1,N/A
2012860,23-May-21,Minnesota,Minneapolis,2300 block of 4th St N,0,1,0,0,0,N/A
2012893,23-May-21,Pennsylvania,Philadelphia,900 block of E Cayuga St,0,1,0,0,0,N/A
2013090,23-May-21,Texas,Pampa,1004 E Foster Ave,0,1,0,0,1,N/A
2012799,23-May-21,South Carolina,Florence,1800 block of W Evans St,1,0,0,0,1,N/A
2012938,23-May-21,Michigan,Detroit,Kendall St and Outer Dr W,1,0,0,0,0,N/A
2012932,23-May-21,Michigan,Detroit,600 block of Harmon St,2,0,0,0,0,N/A
2013070,23-May-21,Kentucky,Louisville,100 block of Kenwood Ct,1,0,0,0,0,N/A
2012968,23-May-21,Michigan,Detroit,2400 block of Honorah St,1,0,0,0,1,N/A
2013068,23-May-21,Kentucky,Louisville,1500 block of Homeview Dr,1,0,0,0,0,N/A
2012946,23-May-21,Iowa,Waterloo,300 block of W 4th St,0,1,0,0,0,N/A
2014048,23-May-21,New York,Rochester,50 Beach Ave,2,0,0,0,0,N/A
2014054,23-May-21,New York,Rochester,Pardee St,2,0,0,0,0,N/A
2014064,23-May-21,North Carolina,Laurinburg,N/A,1,0,0,0,0,N/A
2016220,23-May-21,Georgia,Valdosta,1500 block of E Park Ave,1,0,0,0,1,N/A
2013021,23-May-21,New York,Bronx,N/A,1,0,0,0,0,N/A
2013016,23-May-21,New York,Bronx,275 Gun Hill Rd,2,0,0,0,0,N/A
2013007,23-May-21,New York,New York (Manhattan),9th Ave and W 206th St,1,0,0,0,0,N/A
2017460,23-May-21,Georgia,Tifton,Ira Dr,0,1,0,0,0,N/A
2013005,23-May-21,New York,Brooklyn,295 Maple St,1,0,0,0,0,N/A
2013595,23-May-21,New York,Bay Shore,135 S Clinton Ave,4,0,0,0,0,N/A
2013352,23-May-21,Tennessee,Chattanooga,7707 Lee Hwy,1,0,0,0,0,N/A
2013341,23-May-21,Nebraska,Omaha,1349 Park Ave,2,0,0,0,0,N/A
2013976,23-May-21,Nebraska,Lincoln,8000 block of Garland St,0,0,0,0,1,N/A
2012964,23-May-21,Michigan,Detroit,Schaefer Hwy and S Fort St,1,0,0,0,0,N/A
2012948,23-May-21,California,Carlsbad,1594 MarBrisa Circle,1,0,0,0,1,N/A
2012944,23-May-21,Illinois,Chicago,943 N Francisco Ave,1,0,0,0,0,N/A
2019091,23-May-21,California,Compton,Laurel St and Holly Ave,0,1,0,0,0,N/A
2013956,23-May-21,Michigan,Lansing,815 W Edgewood Blvd,1,0,0,0,0,N/A
2013916,23-May-21,Oklahoma,Oklahoma City,1045 S Meridian Ave,0,0,0,1,0,N/A
2013938,23-May-21,California,Oakland,1800 block of International Blvd,1,0,0,0,0,N/A
2013934,23-May-21,Arkansas,Little Rock,S Van Buren St,1,0,0,0,0,N/A
2013925,23-May-21,Michigan,Greenville,9000 block of S Grow Rd,1,0,0,0,1,N/A
2013928,23-May-21,California,Oakland,700 block of Clara St,1,0,0,0,0,N/A
2013922,23-May-21,Oklahoma,Lawton,SW 13th St,1,0,0,0,0,N/A
2014953,23-May-21,California,Hercules,1900 block of Pheasant Dr,1,0,0,0,0,N/A
2035477,23-May-21,New York,Long Beach,431 E Broadway,1,0,0,0,0,N/A
2013911,23-May-21,New Mexico,Santa Fe,Los Pinos Rd and Calle Aventura,0,0,0,0,1,N/A
2017809,23-May-21,Texas,Copperas Cove,1500 block of Robertson Ave,1,0,0,0,1,N/A
2013624,23-May-21,Florida,Haines City,Dr Martin Luther King Jr Way,0,1,0,0,1,N/A
2013903,23-May-21,Illinois,Champaign,700 block of Crescent Dr,1,0,0,0,0,N/A
2013906,23-May-21,Michigan,Muskegon,W Forest Ave and Seaway Dr,0,1,0,0,0,N/A
2012914,23-May-21,Michigan,Kalamazoo,N Westnedge Ave and Norway Ave,2,0,0,0,0,N/A
2024629,23-May-21,New Mexico,Las Vegas,1800 block of 7th St,0,0,0,0,0,N/A
2012900,23-May-21,California,Fresno,617 W Belmont Ave,1,0,0,0,0,N/A
2016474,23-May-21,Louisiana,Eunice,800 block of S Beulah St,1,0,0,0,1,N/A
2012709,23-May-21,Georgia,Atlanta (College Park),5655 Old National Hwy,0,3,0,0,1,N/A
2012803,23-May-21,South Carolina,Greenwood,145 Pressley St,0,1,0,0,1,N/A
2013189,23-May-21,Ohio,Columbus,N/A,0,1,0,0,1,N/A
2017233,23-May-21,California,Los Angeles,Polk St and Borden Ave,1,0,0,0,0,N/A
2013870,23-May-21,California,Los Angeles,Lankershim Blvd and Strathern St,1,0,0,0,0,N/A
2013316,23-May-21,Louisiana,Baton Rouge,500 block of Sharp Ln,0,1,0,0,3,N/A
2012828,23-May-21,Indiana,Fort Wayne,2701 W Jefferson Blvd,1,0,0,0,0,N/A
2013803,23-May-21,Louisiana,New Orleans,1200 block of N Claiborne Ave,0,1,0,0,0,N/A
2013855,23-May-21,South Carolina,Aiken,525 Iris Ln,0,1,0,0,0,N/A
2013842,23-May-21,Georgia,Augusta,1700 block of Tamarind Way,1,0,0,0,0,N/A
2013822,23-May-21,Minnesota,Minneapolis (Fridley),6000 block of 3rd St NE,1,0,0,0,1,N/A
2012857,23-May-21,Arkansas,Hot Springs National Park (Hot Springs),100 block of Albert Pike,2,0,0,0,1,N/A
2013224,23-May-21,Nevada,Las Vegas,3831 Royal Crest St,0,1,0,0,3,N/A
2014830,23-May-21,Texas,Wichita Falls,Welch St,0,0,0,0,1,N/A
2013812,23-May-21,Georgia,Athens,200 Trail Creek St,0,0,0,1,0,N/A
2014827,23-May-21,Texas,Crosby,13902 FM 2100,1,0,0,0,0,N/A
2013484,23-May-21,Georgia,Thomaston,110 Thurston Ave,0,1,0,1,0,N/A
2021489,23-May-21,Pennsylvania,Philadelphia,1700 block of Bridge St,1,0,0,0,0,N/A
2021483,23-May-21,Pennsylvania,Philadelphia,300 block of W Albanus St,1,0,0,0,0,N/A
2013760,23-May-21,Arizona,Phoenix,2339 W Northern Ave,0,1,0,0,1,N/A
2013792,23-May-21,Minnesota,Minneapolis,500 E Lake St,1,0,0,0,0,N/A
2013787,23-May-21,Arkansas,Jacksonville,Alexander Ct,1,0,0,0,0,N/A
2013750,23-May-21,Arizona,Phoenix,N 17th Ave and W Missouri Ave,0,1,0,0,0,N/A
2014270,23-May-21,Louisiana,New Iberia,600 block of Louise St,1,0,0,0,0,N/A
2012817,23-May-21,South Carolina,Simpsonville,I-385 and Old Stage Rd,1,2,0,0,0,N/A
2012794,23-May-21,South Carolina,Dillon,SC-57,2,0,0,0,0,N/A
2014794,23-May-21,Wisconsin,Milwaukee,N Sherman Blvd and W Fiebrantz Ave,0,0,0,0,0,N/A
2013773,23-May-21,Indiana,South Bend,53400 block of Bajer Ln,0,0,0,0,0,N/A
2095675,23-May-21,Indiana,Lake Station,1607 Central Ave,0,0,0,0,1,N/A
2013652,23-May-21,Wisconsin,Milwaukee,5800 block of W Silver Spring Dr,1,0,0,0,0,N/A
2016656,23-May-21,Arizona,Yuma,1910 S Ave A,1,0,0,0,0,N/A
2013735,23-May-21,Wisconsin,Milwaukee,3500 block of W Concordia Ave,1,0,0,0,0,N/A
2013740,23-May-21,Missouri,Kansas City,Westport Rd and Mill St,0,0,0,0,1,N/A
2018164,23-May-21,Florida,Tampa,9719 Princess Palm Ave,0,1,0,0,1,N/A
2012745,23-May-21,Wisconsin,Milwaukee,W Center St and N 39th St,1,0,0,0,0,N/A
2013732,23-May-21,Florida,Opa Locka,Sharazad Blvd and NW 27th Ave,1,1,0,0,0,N/A
2013727,23-May-21,Florida,Homestead,1600 block of SW 3rd Ct,0,1,0,0,1,N/A
2012743,23-May-21,Wisconsin,Milwaukee,W Keefe Ave and N 5th St,1,0,0,0,0,N/A
2013723,23-May-21,Connecticut,Bridgeport,Pembroke St,0,0,0,0,0,N/A
2013722,23-May-21,Connecticut,Norwalk,Suncrest Rd,0,0,0,0,0,N/A
2014738,23-May-21,Indiana,West Lafayette,320 Brown St,2,0,0,0,0,N/A
2013719,23-May-21,Indiana,Indianapolis,3005 E 10th St,2,0,0,0,0,N/A
2013615,23-May-21,Massachusetts,New Bedford,200 block of Acushnet Ave,0,0,0,0,1,N/A
2013707,23-May-21,Indiana,Indianapolis,3100 block of Brouse Ave,3,0,0,0,0,N/A
2013705,23-May-21,Wisconsin,Middleton,7500 block of Rohlich Ct,0,0,0,0,1,N/A
2018929,23-May-21,Pennsylvania,Philadelphia,800 block of Wharton St,1,0,0,0,0,N/A
2018924,23-May-21,Pennsylvania,Philadelphia,6400 block of Emlen St,1,0,0,0,0,N/A
2013686,23-May-21,Florida,Jacksonville,Aries Rd W,1,0,0,0,0,N/A
2018918,23-May-21,Pennsylvania,Philadelphia,300 block of W Albanus St,1,0,0,0,0,N/A
2018913,23-May-21,Pennsylvania,Philadelphia,300 block of South St,2,0,0,0,0,N/A
2018911,23-May-21,Pennsylvania,Philadelphia,2900 block of Frankford Ave,1,0,0,0,0,N/A
2012705,23-May-21,Illinois,Chicago,5300 block of S Justine Ave,1,0,0,0,0,N/A
2018906,23-May-21,Pennsylvania,Philadelphia,200 block of N Columbus Blvd,1,0,0,0,0,N/A
2012703,23-May-21,Illinois,Chicago,2900 block of S State St,1,0,0,0,0,N/A
2013737,23-May-21,Wisconsin,Milwaukee,N 47th St and W Fiebrantz Ave,2,0,0,0,0,N/A
2012700,23-May-21,Illinois,Chicago,4700 block of S Loomis St,1,0,0,0,0,N/A
2014718,23-May-21,Rhode Island,Woonsocket,Bourdon Blvd,0,0,0,0,0,N/A
2012695,23-May-21,Illinois,Chicago,50 block of E Cermak Rd,1,0,0,0,0,N/A
2013663,23-May-21,Wisconsin,Milwaukee,W Randolph St and N 5th St,1,0,0,0,0,N/A
2013660,23-May-21,Illinois,Chicago,8900 S Harper Ave,1,0,0,0,0,N/A
2012693,23-May-21,Illinois,Chicago,3800 block of W Grenshaw St,1,0,0,0,0,N/A
2013639,23-May-21,Illinois,Chicago,4300 W Roosevelt Rd,1,0,0,0,0,N/A
2014700,23-May-21,Wisconsin,Beloit,2100 block of St Lawrence Ave,0,0,0,0,0,N/A
2012630,23-May-21,Illinois,Chicago,7300 block of S Prairie Ave,1,0,0,0,0,N/A
2013626,23-May-21,Illinois,Chicago,2800 block of W Walton St,1,0,0,0,0,N/A
2012624,23-May-21,Florida,Jacksonville,100 W Monroe St,3,0,0,0,0,N/A
2013600,23-May-21,Illinois,Chicago,4600 block of S Federal St,0,2,0,0,0,N/A
2013618,23-May-21,Florida,Pensacola,2300 Block of Blount St,0,1,0,0,0,N/A
2012607,23-May-21,Illinois,Chicago,4100 block of W Arthington St,1,0,0,0,0,N/A
2012585,23-May-21,Florida,Port Charlotte,24151 Beatrix Blvd,1,0,0,0,0,N/A
2015847,23-May-21,Wisconsin,Kansasville (Dover),4200 block of Stormy Dr,0,0,0,0,1,N/A
2012580,23-May-21,Illinois,Chicago,100 block of N Wabash Ave,1,0,0,0,0,N/A
2012676,23-May-21,Illinois,Chicago,200 block of W Illinois St,1,0,0,0,1,N/A
2012577,23-May-21,Illinois,Chicago,50 block of N Kilbourn Ave,0,1,0,0,0,N/A
2013579,23-May-21,Illinois,Chicago,8900 block of S Harper Ave,1,0,0,0,0,N/A
2013577,23-May-21,Illinois,Chicago,300 block of N Loomis St,1,0,0,0,0,N/A
2013573,23-May-21,Illinois,Chicago,3700 block of W Flournoy Ave,1,1,0,0,0,N/A
2014679,23-May-21,Massachusetts,Framingham,Gordon St and Hollis St,0,0,0,0,1,N/A
2013517,23-May-21,Massachusetts,Boston,11 Creston St,2,1,0,0,0,N/A
2023455,23-May-21,Montana,Vaughn,N/A,0,0,0,0,1,N/A
2013511,23-May-21,Massachusetts,Somerville,Bradley St and Jackson Rd,1,0,0,0,0,N/A
2014389,23-May-21,Ohio,Cleveland,3090 Martin Luther King Jr Dr,1,0,0,0,0,N/A
2013135,23-May-21,New Jersey,Jersey City,Cole St and Newark Ave,2,0,0,0,0,N/A
2014418,23-May-21,Kentucky,Oneida,KY-1482,0,1,0,0,1,N/A
2014593,23-May-21,New Jersey,Asbury Park,33 Ridge Ave,1,0,0,0,0,N/A
2013059,23-May-21,New Jersey,Paterson,Hillman St and E Main St,5,0,0,0,0,N/A
2013504,23-May-21,Connecticut,Hartford,286 Homestead Ave,1,1,0,0,0,N/A
2013066,23-May-21,New Jersey,Paterson,120 Butler St,0,1,1,0,0,N/A
2013551,23-May-21,North Dakota,Fargo,4554 7th Ave S,0,1,0,0,0,N/A
2013442,23-May-21,Missouri,Kansas City,Wallace Ave and E Winner Rd,0,1,0,0,1,N/A
2013387,23-May-21,Arkansas,Hot Springs National Park (Hot Springs),234 Adcock Rd,0,1,0,0,1,N/A
2018045,23-May-21,Indiana,Jeffersonville,Missouri Ave,0,0,0,0,1,N/A
2013096,23-May-21,Virginia,Norfolk,3100 block of Westminster Ave,4,0,0,0,0,N/A
2018042,23-May-21,Kentucky,Louisville,2300 Terrier Ct,0,1,0,0,0,N/A
2016902,23-May-21,Texas,College Station,2400 Central Park Ln,0,0,0,1,0,N/A
2014588,23-May-21,Pennsylvania,York,E College Ave and S Queen St,2,0,0,0,0,N/A
2013397,23-May-21,Pennsylvania,Easton,900 block of Berger Rd,0,0,0,1,0,N/A
2016944,23-May-21,New Jersey,Somerville,Center St and 3rd St,0,0,0,0,2,N/A
2014543,23-May-21,Pennsylvania,Pittsburgh (Wilkinsburg),2100 block of Vantine St,0,1,0,0,1,N/A
2013500,23-May-21,Iowa,Des Moines,400 block of E McKinley Ave,1,0,0,0,1,N/A
2072457,23-May-21,Kentucky,Lexington,N/A,0,0,0,0,1,N/A
2018024,23-May-21,California,Modesto,W Hatch Rd and Cascade Ave,1,0,0,0,1,N/A
2014607,23-May-21,Kentucky,Glasgow,Ann Ave,0,1,0,0,1,N/A
2013475,23-May-21,Alabama,Birmingham,21 Oporto Madrid Blvd,2,0,0,0,0,N/A
2012917,23-May-21,Michigan,Kalamazoo,1800 block of VanZee St,1,0,0,0,0,N/A
2014557,23-May-21,New York,Niagara Falls,1700 block of Ashland Ave,0,0,0,0,0,N/A
2013482,23-May-21,California,Bakersfield,P St,1,0,0,0,0,N/A
2014334,23-May-21,Kentucky,Ages Brookside (Ages),N/A,0,1,0,0,1,N/A
2013399,23-May-21,Virginia,Roanoke,3519 Williamson Rd NW,2,0,0,0,0,N/A
2013474,23-May-21,Arkansas,Jonesboro,Race St,0,0,0,0,0,N/A
2013503,23-May-21,Iowa,Waterloo,1000 block of Logan Ave,0,0,0,0,1,N/A
2012587,23-May-21,Ohio,Youngstown,1281 Salt Springs Rd,3,2,0,0,0,N/A
2014493,23-May-21,Iowa,Davenport,220 S Marquette St,0,0,0,0,0,N/A
2014492,23-May-21,Iowa,Davenport,1226 College Ave,0,0,0,0,0,N/A
2013453,23-May-21,Missouri,Columbia,5695 E Clark Ln,0,1,0,0,0,N/A
2012467,22-May-21,New York,Bronx,771 Grote St,1,0,0,0,0,N/A
2012465,22-May-21,New York,Bronx,906 Simpson St,1,0,0,0,0,N/A
2011499,22-May-21,Virginia,Petersburg,500 block of University Blvd,0,1,0,0,0,N/A
2016796,22-May-21,Texas,Mcallen,3000 block of Highland Ave,0,0,0,0,1,N/A
2013234,22-May-21,New York,Rochester,N Clinton Ave and Kohlman St,1,0,0,0,1,N/A
2012493,22-May-21,Alabama,Birmingham,1st Ave N and 83rd St N,2,1,0,0,0,N/A
2012198,22-May-21,Texas,Houston,10100 block of North Fwy,1,0,0,0,0,N/A
2014413,22-May-21,Texas,Houston,3939 Synott Rd,1,0,0,0,0,N/A
2012435,22-May-21,New York,Rochester,Driving Park Ave and Canary Ave,1,0,0,0,0,N/A
2013582,22-May-21,California,Imperial Beach,Palm Ave and Delaware St,2,0,0,0,0,N/A
2014387,22-May-21,Texas,Houston,3116 Nance St,1,0,0,0,0,N/A
2013403,22-May-21,Louisiana,New Orleans (Algiers),General Meyer Ave and Ernest St,1,0,0,0,0,N/A
2012399,22-May-21,Illinois,Chicago,5100 block of S Maplewood Ave,1,0,0,0,0,N/A
2012386,22-May-21,Missouri,Independence,3800 block of S Blue Ridge Blvd,0,1,0,0,0,N/A
2012357,22-May-21,Kansas,Wichita,N Grove St and E Shadybrook St,2,0,0,0,0,N/A
2013410,22-May-21,Virginia,Suffolk,400 block of Wellons St,0,0,0,0,0,N/A
2013408,22-May-21,Louisiana,New Orleans,300 block of Loyola Ave,1,0,0,0,0,N/A
2014363,22-May-21,California,Bakersfield,Cheatham Ave,1,0,0,0,0,N/A
2012765,22-May-21,South Carolina,North Charleston,Piggly Wiggly Dr and W Jimtown Dr,14,1,0,0,4,N/A
2012303,22-May-21,Louisiana,Westwego,128 Farman St,0,1,0,1,0,N/A
2011919,22-May-21,Maryland,Baltimore,4900 block of Liberty Heights Ave,0,1,0,0,0,N/A
2013379,22-May-21,Maryland,Baltimore,2400 block of Calverton Heights Ave,0,1,0,0,0,N/A
2012319,22-May-21,Ohio,Columbus,3005 E Livingston Ave,1,0,0,0,0,N/A
2012306,22-May-21,New York,Buffalo,50 block of Block St,1,0,0,0,0,N/A
2013371,22-May-21,Ohio,Lima,701 S Main St,1,0,0,0,0,N/A
2011953,22-May-21,California,Clovis,446 Clovis Ave,1,2,0,0,1,N/A
2012301,22-May-21,New York,Albany,Grand St and Van Zandt St,1,0,0,0,0,N/A
2013357,22-May-21,Maryland,Frederick,300 block of N Market St,1,0,0,0,0,N/A
2013354,22-May-21,Maryland,Leonardtown,42500 block of Fairgrounds Rd,1,0,0,0,0,N/A
2017782,22-May-21,Texas,Houston,2006 W 43rd St,0,1,0,0,1,N/A
2012293,22-May-21,North Carolina,Wilmington,Walnut St,1,0,0,0,0,N/A
2011669,22-May-21,New York,Bronx,Jerome Ave and East 177th St,1,0,0,0,0,N/A
2012288,22-May-21,North Carolina,Raleigh,2400 block of Paula St,1,0,0,0,0,N/A
2012284,22-May-21,New York,Brooklyn,34th Street and Avenue D,1,0,0,0,0,N/A
2012269,22-May-21,Ohio,Cincinnati,Marino Dr and Springdale Rd,1,0,0,0,0,N/A
2013346,22-May-21,Maryland,Frederick,7000 block of Bradshaw Ct,1,0,0,0,0,N/A
2013343,22-May-21,New York,Syracuse,Park Ave and Wall St,1,0,0,0,0,N/A
2012085,22-May-21,New Jersey,Camden,S Octagon Rd,0,1,0,0,1,N/A
2013405,22-May-21,Virginia,Petersburg,633 Pecan St,2,0,0,0,0,N/A
2013300,22-May-21,Kentucky,Paducah,719 Oscar Cross Ave,1,0,0,0,0,N/A
2012263,22-May-21,Massachusetts,Boston,1514 Blue Hill Ave,3,0,0,0,0,N/A
2012345,22-May-21,Delaware,Wilmington,800 block of N Pine St,4,0,0,0,0,N/A
2013218,22-May-21,Ohio,Cleveland,E 64th St and St Clair Ave,0,1,0,0,0,N/A
2012260,22-May-21,North Carolina,Raleigh,5300 block of Thistlebrook Ct,1,0,0,0,0,N/A
2013318,22-May-21,Maryland,La Plata,600 block of Pomonkey Way,1,1,0,0,0,N/A
2011877,22-May-21,Georgia,Adel,700 block of Tony St,1,0,0,1,0,N/A
2014297,22-May-21,Virginia,Upperville,8300 block of John S Mosby Hwy,0,0,0,0,1,N/A
2013309,22-May-21,Arkansas,North Little Rock,5010 E Broadway St,2,0,0,0,1,N/A
2013338,22-May-21,Delaware,New Castle,3900 N DuPont Hwy,1,0,0,0,1,N/A
2012243,22-May-21,Texas,San Antonio,2525 NE Loop 410,1,0,0,0,0,N/A
2011951,22-May-21,District of Columbia,Washington,3600 block of Jay St NE,0,1,0,0,0,N/A
2012234,22-May-21,Texas,San Antonio,2731 NW Loop 410,0,0,2,0,0,N/A
2012232,22-May-21,New York,Brooklyn,740 45th St,1,0,0,0,0,N/A
2012227,22-May-21,New York,Bronx,W 240th St and Broadway,1,0,0,0,0,N/A
2013265,22-May-21,New York,Syracuse,100 block of Dablon Ct,0,0,0,0,1,N/A
2012339,22-May-21,Illinois,Chicago,I-55 and S Kedzie Ave,1,0,0,0,0,N/A
2015296,22-May-21,Louisiana,New Orleans,Tullis Dr and Maumus Ave,0,0,0,0,0,N/A
2014258,22-May-21,Mississippi,Meridian,107 71st Pl,0,1,0,0,1,N/A
2013438,22-May-21,California,San Francisco,1100 block of Mission St,0,1,0,0,2,N/A
2012195,22-May-21,California,Merced,988 D St,0,0,0,0,0,N/A
2012193,22-May-21,Tennessee,Memphis,Mt Olive Rd and Sydney St,1,0,0,0,0,N/A
2012210,22-May-21,New York,Bronx,182nd St and Grand Concourse,1,0,1,0,1,N/A
2031938,22-May-21,Nevada,Las Vegas,1300 block of Eldorado Ln,0,0,0,1,0,N/A
2012104,22-May-21,Tennessee,Memphis,3327 N Watkins St,0,1,0,0,0,N/A
2011825,22-May-21,Nevada,Las Vegas,3295 N Nellis Blvd,0,1,0,0,0,N/A
2012874,22-May-21,Michigan,Detroit,13240 block of Whitcomb St,0,1,0,0,1,N/A
